,screenName,description,location,text,Unnamed: 0
29,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"After winning control of the House of Representatives, Republicans outline a broad range of investigative targets focused on whether President Biden is connected to his son Hunter’s business dealings. https://t.co/uIdpigb2Na",124.0
30,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"After winning control of the House of Representatives, Republicans outline a broad range of investigative targets focused on whether President Biden is connected to his son Hunter’s business dealings. https://t.co/uIdpigb2Na",124.0
31,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Chinese President Xi Jinping was caught in a rare moment on film lecturing his Canadian counterpart, Prime Minister Justin Trudeau, over what he described as ""leaked"" discussions. https://t.co/glRiIAk88a",131.0
32,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Chinese President Xi Jinping was caught in a rare moment on film lecturing his Canadian counterpart, Prime Minister Justin Trudeau, over what he described as ""leaked"" discussions. https://t.co/glRiIAk88a",131.0
33,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"JUST IN: Speaker Pelosi says she will not run for a leadership post, a move that marks the end of an era and sets up a major shakeup for House Democrats https://t.co/pIBpwRoaaR https://t.co/H0dnrZJNGI",136.0
34,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Chinese leader Xi Jinping was captured by Canadian broadcasters chiding Canadian Prime Minister Justin Trudeau, over what he described as ""leaked"" discussions. Watch here: https://t.co/9EzUGEKwyE",153.0
35,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Here are 5️⃣ things to know for November 17. 

1️⃣ House of Representatives
2️⃣ Tech layoffs
3️⃣ UVA shooting
4️⃣ Biden responds to Zelensky
5️⃣ College rankings https://t.co/kosAeDQCbS",160.0
36,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Ivanka Trump has announced that she doesn’t plan to be involved in former President Donald Trump’s campaign https://t.co/m5AzslhUQq,161.0
37,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Ivanka Trump has announced that she doesn’t plan to be involved in former President Donald Trump’s campaign https://t.co/m5AzslhUQq,161.0
38,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Chinese President Xi Jinping was caught in a rare moment on film lecturing his Canadian counterpart, Prime Minister Justin Trudeau, over what he described as ""leaked"" discussions. https://t.co/axHvFJXFCI",173.0
