,screenName,description,location,text,Unnamed: 0
48,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"HBO Max is releasing a four-part documentary about NBA legend Shaquille O'Neal, which ""tells the story of a basketball legend unlike any other."" https://t.co/3a4ar71miP",557.0
49,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"In an exclusive CNN interview, former University of Kentucky star Isaac Humphries becomes the world's only openly gay top-flight basketball player https://t.co/59Fu0QvGf1",562.0
50,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Manchester United forward Cristiano Ronaldo says he keeps his son’s ashes with him at his home and describes his death as the “worst” moment of his life https://t.co/QvZ67F4p0U,580.0
51,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Manchester United forward Cristiano Ronaldo says he keeps his son’s ashes with him at his home and describes his death as the “worst” moment of his life https://t.co/7XcaDe2411,634.0
52,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Lionel Messi and Cristiano Ronaldo have broken all the records, but as both prepare for what is likely their final World Cup, can either win soccer’s biggest prize? See how the star players match up. https://t.co/XaBxvCvTSv",647.0
53,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Lionel Messi and Cristiano Ronaldo have broken all the records, but as both prepare for what is likely their final World Cup, can either win soccer’s biggest prize? See how the star players match up. https://t.co/XaBxvCvTSv",647.0
54,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Lionel Messi and Cristiano Ronaldo have broken all the records, but as both prepare for what is likely their final World Cup, can either win soccer’s biggest prize? See how the star players match up. https://t.co/XaBxvCvTSv",647.0
55,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Lionel Messi and Cristiano Ronaldo have broken all the records, but as both prepare for what is likely their final World Cup, can either win soccer’s biggest prize? See how the star players match up. https://t.co/XaBxvCvTSv",647.0
56,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Soccer fans at the World Cup have just one “beer” choice — albeit one that isn’t boozy https://t.co/zkTOj0PT9R,651.0
57,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Soccer fans at the World Cup have just one “beer” choice — albeit one that isn’t boozy https://t.co/zkTOj0PT9R,651.0
58,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"In the interview, Ronaldo said he felt betrayed by the Premier League club, stated his lack of respect for manager Erik ten Hag, and cast doubt on whether he would return to the team https://t.co/K8Y0FCv51X",658.0
59,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"In the interview, Ronaldo said he felt betrayed by the Premier League club, stated his lack of respect for manager Erik ten Hag, and cast doubt on whether he would return to the team https://t.co/K8Y0FCv51X",658.0
60,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Just two days before the World Cup kicks off in Qatar, soccer’s world governing body FIFA confirmed that no alcohol will be sold at the eight stadiums which will host the tournament’s 64 matches https://t.co/AIca7xDzKO https://t.co/DrxS6mR4re",672.0
61,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Just two days before the World Cup kicks off in Qatar, soccer’s world governing body FIFA confirmed that no alcohol will be sold at the eight stadiums which will host the tournament’s 64 matches https://t.co/AIca7xDzKO https://t.co/DrxS6mR4re",672.0
62,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Just two days before the World Cup kicks off in Qatar, soccer’s world governing body FIFA confirmed that no alcohol will be sold at the eight stadiums which will host the tournament’s 64 matches https://t.co/AIca7xDzKO https://t.co/DrxS6mR4re",672.0
63,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Max Verstappen and Red Bull have hit out at online threats and abuse leveled at the world champion and his family after he ignored team orders at last weekend’s São Paulo Grand Prix https://t.co/P34KzOWzbZ,677.0
64,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The announcement is expected just two days before the World Cup kicks off https://t.co/FlvzvyzHeT,692.0
65,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"NBA superstar Luka Doncic says he prefers chess to Twitter: ""I just play chess on my phone"" https://t.co/GKQ60uVqbZ",738.0
66,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"WNBA star Brittney Griner has been moved to a Russian penal colony to serve her sentence, her lawyers say, ending days of speculation over her whereabouts. https://t.co/HDNOC7xYWh",747.0
67,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Porsche just turned its iconic 911 sports car into a jacked-up, off-road beast. It says the new 911 Dakar can handle extreme conditions like snow, sand and gravel. https://t.co/wvVYh9g3ri https://t.co/EE7dfuINxw",751.0
68,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"""Our dreams never came true."" 

 He planned on watching the World Cup from the rooftop of the hotel he helped build. But he is back in Nepal struggling to feed his children. https://t.co/cRZZglLhIk",791.0
69,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"HBO Max is releasing a four-part documentary about NBA legend Shaquille O'Neal, which ""tells the story of a basketball legend unlike any other."" https://t.co/iY9JosZ5MZ",817.0
70,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"HBO Max is releasing a four-part documentary about NBA legend Shaquille O'Neal, which ""tells the story of a basketball legend unlike any other."" https://t.co/iY9JosZ5MZ",817.0
71,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"HBO Max is releasing a four-part documentary about NBA legend Shaquille O'Neal, which ""tells the story of a basketball legend unlike any other."" https://t.co/iY9JosZ5MZ",817.0
72,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"HBO Max is releasing a four-part documentary about NBA legend Shaquille O'Neal, which ""tells the story of a basketball legend unlike any other."" https://t.co/3a4ar71miP",857.0
73,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"HBO Max is releasing a four-part documentary about NBA legend Shaquille O'Neal, which ""tells the story of a basketball legend unlike any other."" https://t.co/3a4ar71miP",857.0
74,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"HBO Max is releasing a four-part documentary about NBA legend Shaquille O'Neal, which ""tells the story of a basketball legend unlike any other."" https://t.co/3a4ar71miP",857.0
75,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"In an exclusive CNN interview, former University of Kentucky star Isaac Humphries becomes the world's only openly gay top-flight basketball player https://t.co/59Fu0QvGf1",862.0
76,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Manchester United forward Cristiano Ronaldo says he keeps his son’s ashes with him at his home and describes his death as the “worst” moment of his life https://t.co/QvZ67F4p0U,880.0
